"module name","license","repository"
"eslint-visitor-keys@3.3.0","Apache-2.0","https://github.com/eslint/eslint-visitor-keys"
"eslint@8.10.0","MIT","https://github.com/eslint/eslint"
"espree@9.3.1","BSD-2-Clause","https://github.com/eslint/espree"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima"
"esquery@1.4.0","BSD-3-Clause","https://github.com/estools/esquery"
"esrecurse@4.3.0","BSD-2-Clause","https://github.com/estools/esrecurse"
"estraverse@4.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"estraverse@5.3.0","BSD-2-Clause","https://github.com/estools/estraverse"
"esutils@2.0.3","BSD-2-Clause","https://github.com/estools/esutils"
"execa@5.1.1","MIT","https://github.com/sindresorhus/execa"
"exit@0.1.2","MIT","https://github.com/cowboy/node-exit"
"expand-tilde@2.0.2","MIT","https://github.com/jonschlinkert/expand-tilde"
"expect@27.5.1","MIT","https://github.com/facebook/jest"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend"
"external-editor@3.1.0","MIT","https://github.com/mrkmg/node-external-editor"
"extsprintf@1.3.0","MIT","https://github.com/davepacheco/node-extsprintf"
"fast-decode-uri-component@1.0.1","MIT","https://github.com/delvedor/fast-decode-uri-component"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal"
"fast-diff@1.2.0","Apache-2.0","https://github.com/jhchen/fast-diff"
"fast-glob@3.2.11","MIT","https://github.com/mrmlnc/fast-glob"
"fast-json-stable-stringify@2.1.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify"
"fast-json-stringify@2.7.13","MIT","https://github.com/fastify/fast-json-stringify"
"fast-levenshtein@2.0.6","MIT","https://github.com/hiddentao/fast-levenshtein"
"fast-redact@3.1.1","MIT","https://github.com/davidmarkclements/fast-redact"
"fast-safe-stringify@2.1.1","MIT","https://github.com/davidmarkclements/fast-safe-stringify"
"fastify-accepts@2.2.0","MIT","https://github.com/fastify/fastify-accepts"
"fastify-cors@6.0.3","MIT","https://github.com/fastify/fastify-cors"
"fastify-error@0.3.1","MIT","https://github.com/fastify/fastify-error"
"fastify-plugin@3.0.1","MIT","https://github.com/fastify/fastify-plugin"
"fastify@3.27.4","MIT","https://github.com/fastify/fastify"
"fastq@1.13.0","ISC","https://github.com/mcollina/fastq"
"fb-watchman@2.0.1","Apache-2.0","https://github.com/facebook/watchman"
"fecha@4.2.1","MIT","git+https://taylorhakes@github.com/taylorhakes/fecha"
"figures@2.0.0","MIT","https://github.com/sindresorhus/figures"
"file-entry-cache@6.0.1","MIT","https://github.com/royriojas/file-entry-cache"
"filewatcher@3.0.1","MIT","https://github.com/fgnass/filewatcher"
"fill-range@7.0.1","MIT","https://github.com/jonschlinkert/fill-range"
"find-my-way@4.5.1","MIT","https://github.com/delvedor/find-my-way"
"find-node-modules@2.1.3","MIT","https://github.com/callumacrae/find-node-modules"
"find-root@1.1.0","MIT","https://github.com/js-n/find-root"
"find-up@2.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@4.1.0","MIT","https://github.com/sindresorhus/find-up"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up"
"findup-sync@4.0.0","MIT","https://github.com/gulpjs/findup-sync"
"flat-cache@3.0.4","MIT","https://github.com/royriojas/flat-cache"
"flatstr@1.0.12","MIT","https://github.com/davidmarkclements/flatstr"
"flatted@3.2.5","ISC","https://github.com/WebReflection/flatted"
"fn.name@1.1.0","MIT","https://github.com/3rd-Eden/fn.name"
"forever-agent@0.6.1","Apache-2.0","https://github.com/mikeal/forever-agent"
"form-data@2.3.3","MIT","https://github.com/form-data/form-data"
"form-data@3.0.1","MIT","https://github.com/form-data/form-data"
"forwarded@0.2.0","MIT","https://github.com/jshttp/forwarded"
"fs-extra@10.0.1","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-extra@8.1.0","MIT","https://github.com/jprichardson/node-fs-extra"
"fs-minipass@1.2.7","ISC","https://github.com/npm/fs-minipass"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath"
"fstream@1.0.12","ISC","https://github.com/npm/fstream"
"function-bind@1.1.1","MIT","https://github.com/Raynos/function-bind"
"functional-red-black-tree@1.0.1","MIT","https://github.com/mikolalysenko/functional-red-black-tree"
"gauge@2.7.4","ISC","https://github.com/iarna/gauge"
"generate-function@2.3.1","MIT","https://github.com/mafintosh/generate-function"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file"
"get-intrinsic@1.1.1","MIT","https://github.com/ljharb/get-intrinsic"
"get-package-type@0.1.0","MIT","https://github.com/cfware/get-package-type"
"get-stream@6.0.1","MIT","https://github.com/sindresorhus/get-stream"
"get-symbol-description@1.0.0","MIT","https://github.com/inspect-js/get-symbol-description"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass"
"git-raw-commits@2.0.11","MIT","https://github.com/conventional-changelog/conventional-changelog"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent"
"glob@7.1.4","ISC","https://github.com/isaacs/node-glob"
"glob@7.2.0","ISC","https://github.com/isaacs/node-glob"
"global-dirs@0.1.1","MIT","https://github.com/sindresorhus/global-dirs"
"global-modules@1.0.0","MIT","https://github.com/jonschlinkert/global-modules"
"global-prefix@1.0.2","MIT","https://github.com/jonschlinkert/global-prefix"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals"
"globals@13.12.1","MIT","https://github.com/sindresorhus/globals"
"globby@11.1.0","MIT","https://github.com/sindresorhus/globby"
"graceful-fs@4.2.9","ISC","https://github.com/isaacs/node-graceful-fs"
"graphql-parse-resolve-info@4.12.0","MIT","https://github.com/graphile/graphile-engine"
"graphql-query-complexity@0.7.2","MIT","https://github.com/slicknode/graphql-query-complexity"
"graphql-scalars@1.15.0","MIT","https://github.com/Urigo/graphql-scalars"
"graphql-subscriptions@1.2.1","MIT","https://github.com/apollostack/graphql-subscriptions"
"graphql-tag@2.12.6","MIT","https://github.com/apollographql/graphql-tag"
"graphql@15.8.0","MIT","https://github.com/graphql/graphql-js"
"growly@1.3.0","MIT","https://github.com/theabraham/growly"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema"
"har-validator@5.1.5","MIT","https://github.com/ahmadnassri/node-har-validator"
"hard-rejection@2.1.0","MIT","https://github.com/sindresorhus/hard-rejection"
"has-bigints@1.0.1","MIT","https://github.com/ljharb/has-bigints"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag"
"has-symbols@1.0.3","MIT","https://github.com/inspect-js/has-symbols"
"has-tostringtag@1.0.0","MIT","https://github.com/inspect-js/has-tostringtag"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode"
"has@1.0.3","MIT","https://github.com/tarruda/has"
"homedir-polyfill@1.0.3","MIT","https://github.com/doowb/homedir-polyfill"
"hosted-git-info@2.8.9","ISC","https://github.com/npm/hosted-git-info"
"hosted-git-info@4.1.0","ISC","https://github.com/npm/hosted-git-info"
"html-encoding-sniffer@2.0.1","MIT","https://github.com/jsdom/html-encoding-sniffer"
"html-escaper@2.0.2","MIT","https://github.com/WebReflection/html-escaper"
"htmlparser2@6.1.0","MIT","https://github.com/fb55/htmlparser2"
"http-proxy-agent@4.0.1","MIT","https://github.com/TooTallNate/node-http-proxy-agent"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature"
"https-proxy-agent@5.0.0","MIT","https://github.com/TooTallNate/node-https-proxy-agent"
"human-signals@2.1.0","Apache-2.0","https://github.com/ehmicky/human-signals"
"husky@7.0.4","MIT","https://github.com/typicode/husky"
"iconv-lite@0.4.24","MIT","https://github.com/ashtuchkin/iconv-lite"
"iconv-lite@0.6.3","MIT","https://github.com/ashtuchkin/iconv-lite"
"ignore-walk@3.0.4","ISC","https://github.com/isaacs/ignore-walk"
"ignore@4.0.6","MIT","https://github.com/kaelzhang/node-ignore"
"ignore@5.2.0","MIT","https://github.com/kaelzhang/node-ignore"
"import-fresh@3.3.0","MIT","https://github.com/sindresorhus/import-fresh"
"import-local@3.1.0","MIT","https://github.com/sindresorhus/import-local"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string"
"inflection@1.13.2","MIT","https://github.com/dreamerslab/node.inflection"
"inflight@1.0.6","ISC","https://github.com/npm/inflight"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits"
"ini@1.3.8","ISC","https://github.com/isaacs/ini"
"inquirer@6.5.2","MIT","https://github.com/SBoudrias/Inquirer.js"
"internal-slot@1.0.3","MIT","https://github.com/ljharb/internal-slot"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish"
"is-bigint@1.0.4","MIT","https://github.com/inspect-js/is-bigint"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path"
"is-boolean-object@1.1.2","MIT","https://github.com/inspect-js/is-boolean-object"
"is-callable@1.2.4","MIT","https://github.com/inspect-js/is-callable"
"is-core-module@2.8.1","MIT","https://github.com/inspect-js/is-core-module"
"is-date-object@1.0.5","MIT","https://github.com/inspect-js/is-date-object"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-fullwidth-code-point@4.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point"
"is-generator-fn@2.1.0","MIT","https://github.com/sindresorhus/is-generator-fn"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob"
"is-negative-zero@2.0.2","MIT","https://github.com/inspect-js/is-negative-zero"
"is-number-object@1.0.6","MIT","https://github.com/inspect-js/is-number-object"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number"
"is-obj@2.0.0","MIT","https://github.com/sindresorhus/is-obj"
"is-plain-obj@1.1.0","MIT","https://github.com/sindresorhus/is-plain-obj"
"is-potential-custom-element-name@1.0.1","MIT","https://github.com/mathiasbynens/is-potential-custom-element-name"
"is-property@1.0.2","MIT","https://github.com/mikolalysenko/is-property"
"is-regex@1.1.4","MIT","https://github.com/inspect-js/is-regex"
"is-shared-array-buffer@1.0.1","MIT","https://github.com/inspect-js/is-shared-array-buffer"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream"
"is-string@1.0.7","MIT","https://github.com/ljharb/is-string"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol"
"is-text-path@1.0.1","MIT","https://github.com/sindresorhus/is-text-path"
"is-typedarray@1.0.0","MIT","https://github.com/hughsk/is-typedarray"
"is-utf8@0.2.1","MIT","https://github.com/wayfind/is-utf8"
"is-weakref@1.0.2","MIT","https://github.com/inspect-js/is-weakref"
"is-windows@1.0.2","MIT","https://github.com/jonschlinkert/is-windows"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe"
"isstream@0.1.2","MIT","https://github.com/rvagg/isstream"
"istanbul-lib-coverage@3.2.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-instrument@5.1.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-report@3.0.0","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-lib-source-maps@4.0.1","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"istanbul-reports@3.1.4","BSD-3-Clause","https://github.com/istanbuljs/istanbuljs"
"iterall@1.3.0","MIT","https://github.com/leebyron/iterall"
"jest-changed-files@27.5.1","MIT","https://github.com/facebook/jest"
"jest-circus@27.5.1","MIT","https://github.com/facebook/jest"
"jest-cli@27.5.1","MIT","https://github.com/facebook/jest"
"jest-config@27.5.1","MIT","https://github.com/facebook/jest"
"jest-diff@27.5.1","MIT","https://github.com/facebook/jest"
"jest-docblock@27.5.1","MIT","https://github.com/facebook/jest"
"jest-each@27.5.1","MIT","https://github.com/facebook/jest"
"jest-environment-jsdom@27.5.1","MIT","https://github.com/facebook/jest"
"jest-environment-node@27.5.1","MIT","https://github.com/facebook/jest"
"jest-get-type@27.5.1","MIT","https://github.com/facebook/jest"
"jest-haste-map@27.5.1","MIT","https://github.com/facebook/jest"
"jest-jasmine2@27.5.1","MIT","https://github.com/facebook/jest"
"jest-leak-detector@27.5.1","MIT","https://github.com/facebook/jest"
"jest-matcher-utils@27.5.1","MIT","https://github.com/facebook/jest"
"jest-message-util@27.5.1","MIT","https://github.com/facebook/jest"
"jest-mock@27.5.1","MIT","https://github.com/facebook/jest"
"jest-pnp-resolver@1.2.2","MIT","https://github.com/arcanis/jest-pnp-resolver"
"jest-regex-util@27.5.1","MIT","https://github.com/facebook/jest"
"jest-resolve-dependencies@27.5.1","MIT","https://github.com/facebook/jest"
"jest-resolve@27.5.1","MIT","https://github.com/facebook/jest"
"jest-runner@27.5.1","MIT","https://github.com/facebook/jest"
"jest-runtime@27.5.1","MIT","https://github.com/facebook/jest"
"jest-serializer@27.5.1","MIT","https://github.com/facebook/jest"
"jest-snapshot@27.5.1","MIT","https://github.com/facebook/jest"
"jest-util@27.5.1","MIT","https://github.com/facebook/jest"
"jest-validate@27.5.1","MIT","https://github.com/facebook/jest"
"jest-watcher@27.5.1","MIT","https://github.com/facebook/jest"
"jest-worker@27.5.1","MIT","https://github.com/facebook/jest"
"jest@27.5.1","MIT","https://github.com/facebook/jest"
"js-tokens@4.0.0","MIT","https://github.com/lydell/js-tokens"
"js-yaml@3.14.1","MIT","https://github.com/nodeca/js-yaml"
"js-yaml@4.1.0","MIT","https://github.com/nodeca/js-yaml"
"jsbn@0.1.1","MIT","https://github.com/andyperlitch/jsbn"
"jsdom@16.7.0","MIT","https://github.com/jsdom/jsdom"
"jsesc@2.5.2","MIT","https://github.com/mathiasbynens/jsesc"
"json-parse-better-errors@1.0.2","MIT","https://github.com/zkat/json-parse-better-errors"
"json-parse-even-better-errors@2.3.1","MIT","https://github.com/npm/json-parse-even-better-errors"
"json-schema-traverse@0.4.1","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema-traverse@1.0.0","MIT","https://github.com/epoberezkin/json-schema-traverse"
"json-schema@0.4.0","(AFL-2.1 OR BSD-3-Clause)","https://github.com/kriszyp/json-schema"
"json-stable-stringify-without-jsonify@1.0.1","MIT","https://github.com/samn/json-stable-stringify"
"json-stringify-safe@5.0.1","ISC","https://github.com/isaacs/json-stringify-safe"
"json5@1.0.1","MIT","https://github.com/json5/json5"
"json5@2.2.0","MIT","https://github.com/json5/json5"
"jsonfile@4.0.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonfile@6.1.0","MIT","https://github.com/jprichardson/node-jsonfile"
"jsonparse@1.3.1","MIT","https://github.com/creationix/jsonparse"
"jsprim@1.4.2","MIT","https://github.com/joyent/node-jsprim"
"kind-of@6.0.3","MIT","https://github.com/jonschlinkert/kind-of"
"kleur@3.0.3","MIT","https://github.com/lukeed/kleur"
"kuler@2.0.0","MIT","https://github.com/3rd-Eden/kuler"
"leven@3.1.0","MIT","https://github.com/sindresorhus/leven"
"levn@0.3.0","MIT","https://github.com/gkz/levn"
"levn@0.4.1","MIT","https://github.com/gkz/levn"
"libphonenumber-js@1.9.49","MIT","git+https://gitlab.com/catamphetamine/libphonenumber-js"
"license-checker@25.0.1","BSD-3-Clause","https://github.com/davglass/license-checker"
"light-my-request@4.9.0","BSD-3-Clause","https://github.com/fastify/light-my-request"
"lilconfig@2.0.4","MIT","https://github.com/antonk52/lilconfig"
"lines-and-columns@1.2.4","MIT","https://github.com/eventualbuddha/lines-and-columns"
"lint-staged@12.3.4","MIT","https://github.com/okonet/lint-staged"
"listr2@4.0.4","MIT","https://github.com/cenk1cenk2/listr2"
"load-json-file@4.0.0","MIT","https://github.com/sindresorhus/load-json-file"
"locate-path@2.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@5.0.0","MIT","https://github.com/sindresorhus/locate-path"
"locate-path@6.0.0","MIT","https://github.com/sindresorhus/locate-path"
"lodash.get@4.4.2","MIT","https://github.com/lodash/lodash"
"lodash.map@4.6.0","MIT","https://github.com/lodash/lodash"
"lodash.memoize@4.1.2","MIT","https://github.com/lodash/lodash"
"lodash.merge@4.6.2","MIT","https://github.com/lodash/lodash"
"lodash.sortby@4.7.0","MIT","https://github.com/lodash/lodash"
"lodash@4.17.21","MIT","https://github.com/lodash/lodash"
"log-update@4.0.0","MIT","https://github.com/sindresorhus/log-update"
"logform@2.4.0","MIT","https://github.com/winstonjs/logform"
"loglevel@1.8.0","MIT","https://github.com/pimterry/loglevel"
"long@4.0.0","Apache-2.0","https://github.com/dcodeIO/long.js"
"longest@2.0.1","MIT","https://github.com/jonschlinkert/longest"
"lru-cache@4.1.5","ISC","https://github.com/isaacs/node-lru-cache"
"lru-cache@6.0.0","ISC","https://github.com/isaacs/node-lru-cache"
"make-dir@3.1.0","MIT","https://github.com/sindresorhus/make-dir"
"make-error@1.3.6","ISC","https://github.com/JsCommunity/make-error"
"makeerror@1.0.12","BSD-3-Clause","https://github.com/daaku/nodejs-makeerror"
"map-obj@1.0.1","MIT","https://github.com/sindresorhus/map-obj"
"map-obj@4.3.0","MIT","https://github.com/sindresorhus/map-obj"
"memorystream@0.3.1","MIT","https://github.com/JSBizon/node-memorystream"
"meow@8.1.2","MIT","https://github.com/sindresorhus/meow"
"merge-stream@2.0.0","MIT","https://github.com/grncdr/merge-stream"
"merge2@1.4.1","MIT","https://github.com/teambition/merge2"
"merge@2.1.1","MIT","https://github.com/yeikos/js.merge"
"micromatch@4.0.4","MIT","https://github.com/micromatch/micromatch"
"mime-db@1.51.0","MIT","https://github.com/jshttp/mime-db"
"mime-types@2.1.34","MIT","https://github.com/jshttp/mime-types"
"mimic-fn@1.2.0","MIT","https://github.com/sindresorhus/mimic-fn"
"mimic-fn@2.1.0","MIT","https://github.com/sindresorhus/mimic-fn"
"min-indent@1.0.1","MIT","https://github.com/thejameskyle/min-indent"
"minimatch@3.1.2","ISC","https://github.com/isaacs/minimatch"
"minimist-options@4.1.0","MIT","https://github.com/vadimdemedes/minimist-options"
"minimist@1.2.5","MIT","https://github.com/substack/minimist"
"minimist@1.2.6","MIT","https://github.com/substack/minimist"
"minipass@2.9.0","ISC","https://github.com/isaacs/minipass"
"minizlib@1.3.3","MIT","https://github.com/isaacs/minizlib"
"mkdirp@0.5.5","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@0.5.6","MIT","https://github.com/substack/node-mkdirp"
"mkdirp@1.0.4","MIT","https://github.com/isaacs/node-mkdirp"
"moment-timezone@0.5.34","MIT","https://github.com/moment/moment-timezone"
"moment@2.29.1","MIT","https://github.com/moment/moment"
"ms@2.0.0","MIT","https://github.com/zeit/ms"
"ms@2.1.2","MIT","https://github.com/zeit/ms"
"mute-stream@0.0.7","ISC","https://github.com/isaacs/mute-stream"
"mysql2@2.3.3","MIT","https://github.com/sidorares/node-mysql2"
"named-placeholders@1.1.2","MIT","https://github.com/sidorares/named-placeholders"
"natural-compare@1.4.0","MIT","https://github.com/litejs/natural-compare-lite"
"needle@2.9.1","MIT","https://github.com/tomas/needle"
"negotiator@0.6.3","MIT","https://github.com/jshttp/negotiator"
"nice-try@1.0.5","MIT","https://github.com/electerious/nice-try"
"node-addon-api@3.2.1","MIT","https://github.com/nodejs/node-addon-api"
"node-dev@7.2.0","MIT","https://github.com/fgnass/node-dev"
"node-fetch@2.6.7","MIT","https://github.com/bitinn/node-fetch"
"node-gyp@3.8.0","MIT","https://github.com/nodejs/node-gyp"
"node-int64@0.4.0","MIT","https://github.com/broofa/node-int64"
"node-notifier@8.0.2","MIT","https://github.com/mikaelbr/node-notifier"
"node-pre-gyp@0.11.0","BSD-3-Clause","https://github.com/mapbox/node-pre-gyp"
"node-releases@2.0.2","MIT","https://github.com/chicoxyzzy/node-releases"
"nopt@3.0.6","ISC","https://github.com/npm/nopt"
"nopt@4.0.3","ISC","https://github.com/npm/nopt"
"normalize-package-data@2.5.0","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-package-data@3.0.3","BSD-2-Clause","https://github.com/npm/normalize-package-data"
"normalize-path@3.0.0","MIT","https://github.com/jonschlinkert/normalize-path"
"npm-bundled@1.1.2","ISC","https://github.com/npm/npm-bundled"
"npm-normalize-package-bin@1.0.1","ISC","https://github.com/npm/npm-normalize-package-bin"
"npm-packlist@1.4.8","ISC","https://github.com/npm/npm-packlist"
"npm-run-all@4.1.5","MIT","https://github.com/mysticatea/npm-run-all"
"npm-run-path@4.0.1","MIT","https://github.com/sindresorhus/npm-run-path"
"npmlog@4.1.2","ISC","https://github.com/npm/npmlog"
"nth-check@2.0.1","BSD-2-Clause","https://github.com/fb55/nth-check"
"number-is-nan@1.0.1","MIT","https://github.com/sindresorhus/number-is-nan"
"nwsapi@2.2.0","MIT","https://github.com/dperini/nwsapi"
"oauth-sign@0.9.0","Apache-2.0","https://github.com/mikeal/oauth-sign"
"object-assign@4.1.1","MIT","https://github.com/sindresorhus/object-assign"
"object-inspect@1.12.0","MIT","https://github.com/inspect-js/object-inspect"
"object-keys@1.1.1","MIT","https://github.com/ljharb/object-keys"
"object.assign@4.1.2","MIT","https://github.com/ljharb/object.assign"
"object.entries@1.1.5","MIT","https://github.com/es-shims/Object.entries"
"object.values@1.1.5","MIT","https://github.com/es-shims/Object.values"
"once@1.4.0","ISC","https://github.com/isaacs/once"
"one-time@1.0.0","MIT","https://github.com/3rd-Eden/one-time"
"onetime@2.0.1","MIT","https://github.com/sindresorhus/onetime"
"onetime@5.1.2","MIT","https://github.com/sindresorhus/onetime"
"optionator@0.8.3","MIT","https://github.com/gkz/optionator"
"optionator@0.9.1","MIT","https://github.com/gkz/optionator"
"os-homedir@1.0.2","MIT","https://github.com/sindresorhus/os-homedir"
"os-tmpdir@1.0.2","MIT","https://github.com/sindresorhus/os-tmpdir"
"osenv@0.1.5","ISC","https://github.com/npm/osenv"
"p-limit@1.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@2.3.0","MIT","https://github.com/sindresorhus/p-limit"
"p-limit@3.1.0","MIT","https://github.com/sindresorhus/p-limit"
"p-locate@2.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@4.1.0","MIT","https://github.com/sindresorhus/p-locate"
"p-locate@5.0.0","MIT","https://github.com/sindresorhus/p-locate"
"p-map@4.0.0","MIT","https://github.com/sindresorhus/p-map"
"p-try@1.0.0","MIT","https://github.com/sindresorhus/p-try"
"p-try@2.2.0","MIT","https://github.com/sindresorhus/p-try"
"parent-module@1.0.1","MIT","https://github.com/sindresorhus/parent-module"
"parse-json@4.0.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-json@5.2.0","MIT","https://github.com/sindresorhus/parse-json"
"parse-passwd@1.0.0","MIT","https://github.com/doowb/parse-passwd"
"parse5@6.0.1","MIT","https://github.com/inikulin/parse5"
"path-exists@3.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-exists@4.0.0","MIT","https://github.com/sindresorhus/path-exists"
"path-is-absolute@1.0.1","MIT","https://github.com/sindresorhus/path-is-absolute"
"path-key@2.0.1","MIT","https://github.com/sindresorhus/path-key"
"path-key@3.1.1","MIT","https://github.com/sindresorhus/path-key"
"path-parse@1.0.7","MIT","https://github.com/jbgutierrez/path-parse"
"path-type@3.0.0","MIT","https://github.com/sindresorhus/path-type"
"path-type@4.0.0","MIT","https://github.com/sindresorhus/path-type"
"performance-now@2.1.0","MIT","https://github.com/braveg1rl/performance-now"
"pg-connection-string@2.5.0","MIT","https://github.com/brianc/node-postgres"
"picocolors@1.0.0","ISC","https://github.com/alexeyraspopov/picocolors"
"picomatch@2.3.1","MIT","https://github.com/micromatch/picomatch"
"pidtree@0.3.1","MIT","https://github.com/simonepri/pidtree"
"pify@3.0.0","MIT","https://github.com/sindresorhus/pify"
"pino-std-serializers@3.2.0","MIT","https://github.com/pinojs/pino-std-serializers"
"pino@6.14.0","MIT","https://github.com/pinojs/pino"
"pirates@4.0.5","MIT","https://github.com/danez/pirates"
"pkg-dir@4.2.0","MIT","https://github.com/sindresorhus/pkg-dir"
"prelude-ls@1.1.2","MIT","https://github.com/gkz/prelude-ls"
"prelude-ls@1.2.1","MIT","https://github.com/gkz/prelude-ls"
"prettier-linter-helpers@1.0.0","MIT","https://github.com/prettier/prettier-linter-helpers"
"prettier@2.5.1","MIT","https://github.com/prettier/prettier"
"pretty-error@4.0.0","MIT","https://github.com/AriaMinaei/pretty-error"
"pretty-format@27.5.1","MIT","https://github.com/facebook/jest"
"process-nextick-args@2.0.1","MIT","https://github.com/calvinmetcalf/process-nextick-args"
"process-warning@1.0.0","MIT","https://github.com/fastify/processs-warning"
"prompts@2.4.2","MIT","https://github.com/terkelg/prompts"
"proxy-addr@2.0.7","MIT","https://github.com/jshttp/proxy-addr"
"pseudomap@1.0.2","ISC","https://github.com/isaacs/pseudomap"
"psl@1.8.0","MIT","https://github.com/lupomontero/psl"
"punycode@2.1.1","MIT","https://github.com/bestiejs/punycode.js"
"q@1.5.1","MIT","https://github.com/kriskowal/q"
"qs@6.5.3","BSD-3-Clause","https://github.com/ljharb/qs"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"quick-format-unescaped@4.0.4","MIT","https://github.com/davidmarkclements/quick-format"
"quick-lru@4.0.1","MIT","https://github.com/sindresorhus/quick-lru"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-is@17.0.2","MIT","https://github.com/facebook/react"
"read-installed@4.0.3","ISC","https://github.com/isaacs/read-installed"
"read-package-json@2.1.2","ISC","https://github.com/npm/read-package-json"
"read-pkg-up@7.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@3.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@5.2.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream"
"readdir-scoped-modules@1.1.0","ISC","https://github.com/npm/readdir-scoped-modules"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"redent@3.0.0","MIT","https://github.com/sindresorhus/redent"
"reflect-metadata@0.1.13","Apache-2.0","https://github.com/rbuckton/reflect-metadata"
"regexpp@3.2.0","MIT","https://github.com/mysticatea/regexpp"
"renderkid@3.0.0","MIT","https://github.com/AriaMinaei/RenderKid"
"request@2.88.2","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"resolve-cwd@3.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-dir@1.0.1","MIT","https://github.com/jonschlinkert/resolve-dir"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
